Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Errors
EMP1956,David,Brown,,Sales-Texas,active,2024-05-08,N/A,david.brown@example.com,5848689992,average,TRUE,Sales,Texas,Age is required; Invalid Age; Invalid Salary
EMP1958,David,Johnson,,DevOps-Florida,inactive,11/30/2023,91256.64,david.johnson@example.com,5069176798,average,FALSE,DevOps,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1959,Bob,Davis,30,HR-Florida,inactive,3/14/2021,85997.57,bob.davis@example.com,3593744038,good,FALSE,HR,Florida,Invalid Join_Date
EMP1961,Eva,Smith,,DevOps-Texas,active,2021-02-11,84559.9,eva.smith@example.com,6060148859,poor,FALSE,DevOps,Texas,Age is required; Invalid Age
EMP1962,Heidi,Miller,,DevOps-California,pending,9/18/2024,81076.91,heidi.miller@example.com,8490793883,poor,FALSE,DevOps,California,Age is required; Invalid Age; Invalid Join_Date
EMP1963,Eva,Davis,40,Admin-Texas,inactive,10/22/2023,N/A,eva.davis@example.com,1368528305,average,FALSE,Admin,Texas,Invalid Salary; Invalid Join_Date
EMP1965,Grace,Smith,40,DevOps-Illinois,active,2/27/2024,114770.32,grace.smith@example.com,4626325143,good,TRUE,DevOps,Illinois,Invalid Join_Date
EMP1967,David,Miller,40,DevOps-Florida,inactive,4/15/2024,99944.57,david.miller@example.com,2175188780,poor,TRUE,DevOps,Florida,Invalid Join_Date
EMP1968,Eva,Miller,40,HR-Florida,pending,5/20/2023,116509.72,eva.miller@example.com,7941515262,average,FALSE,HR,Florida,Invalid Join_Date
EMP1969,Eva,Williams,30,Finance-Texas,active,5/28/2021,84253.9,eva.williams@example.com,8409112251,excellent,TRUE,Finance,Texas,Invalid Join_Date
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,active,8/27/2024,54776.01,charlie.garcia@example.com,8837505660,poor,FALSE,Cloud Tech,Nevada,Invalid Join_Date
EMP1972,Bob,Smith,,Finance-Florida,active,8/24/2021,96346.53,bob.smith@example.com,7876553006,average,TRUE,Finance,Florida,Age is required; Invalid Age; Invalid Join_Date
EMP1973,Eva,Williams,,HR-Illinois,pending,2020-06-02,116680.63,eva.williams@example.com,3095055604,excellent,TRUE,HR,Illinois,Age is required; Invalid Age
EMP1975,Alice,Johnson,30,Sales-Nevada,inactive,12/16/2024,99424.14,alice.johnson@example.com,7788519052,excellent,FALSE,Sales,Nevada,Invalid Join_Date
EMP1976,Charlie,Garcia,35,DevOps-Florida,inactive,4/13/2024,57656.74,charlie.garcia@example.com,4864010423,good,TRUE,DevOps,Florida,Invalid Join_Date
EMP1977,Heidi,Garcia,40,Sales-New York,pending,4/24/2020,77396.94,heidi.garcia@example.com,6245618516,excellent,TRUE,Sales,New York,Invalid Join_Date
EMP1978,Grace,Garcia,,DevOps-California,inactive,10/18/2021,54299.68,grace.garcia@example.com,4460045211,average,FALSE,DevOps,California,Age is required; Invalid Age; Invalid Join_Date
EMP1979,Charlie,Miller,35,HR-Nevada,pending,2/25/2020,103563.58,charlie.miller@example.com,8991511454,excellent,TRUE,HR,Nevada,Invalid Join_Date
EMP1980,Grace,Brown,25,Finance-California,inactive,4/23/2022,74588.85,grace.brown@example.com,1293913043,average,FALSE,Finance,California,Invalid Join_Date
EMP1981,David,Garcia,30,DevOps-California,pending,6/22/2020,113727.23,david.garcia@example.com,8818984840,poor,FALSE,DevOps,California,Invalid Join_Date
EMP1983,Grace,Jones,,Sales-Florida,inactive,2020-11-02,98717.09,grace.jones@example.com,1901707567,poor,FALSE,Sales,Florida,Age is required; Invalid Age
EMP1984,Frank,Garcia,40,Sales-Florida,inactive,3/18/2023,56840.8,frank.garcia@example.com,1429831521,poor,TRUE,Sales,Florida,Invalid Join_Date
EMP1985,David,Johnson,35,Finance-Illinois,pending,11/26/2021,61663.91,david.johnson@example.com,9107322835,average,TRUE,Finance,Illinois,Invalid Join_Date
EMP1986,Grace,Brown,30,Finance-Nevada,active,9/17/2024,109523.4,grace.brown@example.com,849378305,poor,TRUE,Finance,Nevada,Invalid Join_Date
EMP1988,Bob,Johnson,,Cloud Tech-Illinois,inactive,7/13/2021,54708.88,bob.johnson@example.com,6944391648,excellent,TRUE,Cloud Tech,Illinois,Age is required; Invalid Age; Invalid Join_Date
EMP1989,Heidi,Garcia,40,Admin-California,active,8/27/2023,107661.73,heidi.garcia@example.com,7016934291,excellent,TRUE,Admin,California,Invalid Join_Date
EMP1990,Eva,Johnson,40,DevOps-Illinois,inactive,2/13/2021,79002.0,eva.johnson@example.com,9132033015,average,TRUE,DevOps,Illinois,Invalid Join_Date
EMP1991,Heidi,Brown,,Admin-Texas,pending,2023-11-12,86135.69,heidi.brown@example.com,2341903105,excellent,FALSE,Admin,Texas,Age is required; Invalid Age
EMP1993,Grace,Brown,,DevOps-Nevada,active,2022-05-12,64045.36,grace.brown@example.com,6847323652,poor,TRUE,DevOps,Nevada,Age is required; Invalid Age
EMP1994,David,Brown,30,DevOps-Nevada,inactive,9/24/2024,80477.21,david.brown@example.com,3774604066,good,FALSE,DevOps,Nevada,Invalid Join_Date
EMP1995,Bob,Jones,30,Finance-California,inactive,8/16/2023,61240.9,bob.jones@example.com,2007843613,poor,TRUE,Finance,California,Invalid Join_Date
EMP1996,David,Smith,40,Admin-Texas,active,1/28/2021,51939.29,david.smith@example.com,2442607818,excellent,TRUE,Admin,Texas,Invalid Join_Date
EMP1997,Eva,Brown,40,Finance-Illinois,inactive,5/14/2022,95284.54,eva.brown@example.com,7543734763,good,FALSE,Finance,Illinois,Invalid Join_Date
EMP1999,Charlie,Williams,25,DevOps-Florida,active,4/23/2020,110170.88,charlie.williams@example.com,8821458413,poor,TRUE,DevOps,Florida,Invalid Join_Date
EMP2001,Eva,Davis,30,DevOps-Illinois,inactive,4/18/2020,82547.26,eva.davis@example.com,3899827801,average,FALSE,DevOps,Illinois,Invalid Join_Date
EMP2002,Bob,Smith,35,Finance-Illinois,pending,6/29/2020,63049.22,bob.smith@example.com,586950731,good,TRUE,Finance,Illinois,Invalid Join_Date
EMP2003,Frank,Smith,35,HR-California,pending,2/15/2023,115229.12,frank.smith@example.com,1464493698,excellent,TRUE,HR,California,Invalid Join_Date
EMP2004,Grace,Smith,25,DevOps-Illinois,pending,6/15/2023,60687.63,grace.smith@example.com,9516793349,excellent,FALSE,DevOps,Illinois,Invalid Join_Date
EMP2005,Frank,Jones,30,Finance-Illinois,inactive,3/19/2022,67492.73,frank.jones@example.com,5573857367,good,TRUE,Finance,Illinois,Invalid Join_Date
EMP2006,Grace,Brown,,HR-Illinois,inactive,10/25/2023,77821.79,grace.brown@example.com,119236036,average,FALSE,HR,Illinois,Age is required; Invalid Age; Invalid Join_Date
EMP2007,Charlie,Jones,35,DevOps-Texas,active,7/14/2022,69146.95,charlie.jones@example.com,6811872332,poor,FALSE,DevOps,Texas,Invalid Join_Date
EMP2009,David,Garcia,,Finance-Illinois,pending,2024-11-06,62603.98,david.garcia@example.com,7315391148,poor,FALSE,Finance,Illinois,Age is required; Invalid Age
EMP2011,David,Jones,40,Admin-California,inactive,9/21/2022,52031.74,david.jones@example.com,6511893939,excellent,TRUE,Admin,California,Invalid Join_Date
EMP2012,Grace,Miller,35,DevOps-Florida,inactive,4/15/2023,N/A,grace.miller@example.com,6557820189,average,FALSE,DevOps,Florida,Invalid Salary; Invalid Join_Date
EMP2013,Eva,Williams,,HR-Illinois,pending,2020-06-02,116680.63,eva.williams@example.com,4322302332,good,FALSE,HR,Illinois,Age is required; Invalid Age
EMP2014,Grace,Jones,30,Finance-Nevada,pending,5/16/2021,51990.98,grace.jones@example.com,2470739200,excellent,TRUE,Finance,Nevada,Invalid Join_Date
EMP2015,David,Miller,30,HR-California,active,8/19/2023,N/A,david.miller@example.com,3546212759,good,TRUE,HR,California,Invalid Salary; Invalid Join_Date
EMP2018,Alice,Garcia,30,HR-Florida,inactive,12/16/2024,71318.79,alice.garcia@example.com,8995729892,good,TRUE,HR,Florida,Invalid Join_Date
EMP2019,Heidi,Jones,30,DevOps-Illinois,pending,2/22/2021,77764.24,heidi.jones@example.com,7629745492,average,FALSE,DevOps,Illinois,Invalid Join_Date
